x,y,z,shadow
-4159589.0178674,733447.77250865,5033678.0357348,1
-4207684.71121976,368124.711923081,5033678.0357348,1
-4223757.38325025,5.17261095977242e-10,5033678.0357348,1
-4207684.71121976,-368124.71192308,5033678.0357348,1
-4159589.0178674,-733447.772508647,5033678.0357348,1
-4079836.34046055,-1093188.85267755,5033678.0357348,1
-3969033.64503026,-1444610.1055921,5033678.0357348,1
-3828024.20699325,-1785037.00332367,5033678.0357348,1
-3657881.1933168,-2111878.69162512,5033678.0357348,1
-3459899.49507017,-2422647.7078961,5033678.0357348,1
-3235585.87252161,-2714978.9122753,5033678.0357348,1
-2986647.487783,-2986647.487783,5033678.0357348,1
-2714978.9122753,-3235585.87252161,5033678.0357348,1
-2422647.7078961,-3459899.49507016,5033678.0357348,1
-2111878.69162513,-3657881.1933168,5033678.0357348,1
-1785037.00332367,-3828024.20699324,5033678.0357348,1
-1444610.1055921,-3969033.64503026,5033678.0357348,1
-1093188.85267755,-4079836.34046055,5033678.0357348,1
-733447.772508648,-4159589.0178674,5033678.0357348,1
-368124.711923081,-4207684.71121976,5033678.0357348,1
-7.75891643965863e-10,-4223757.38325025,5033678.0357348,1
368124.711923079,-4207684.71121976,5033678.0357348,1
733447.772508647,-4159589.0178674,5033678.0357348,1
1093188.85267755,-4079836.34046055,5033678.0357348,1
1444610.1055921,-3969033.64503026,5033678.0357348,0.825292669803546
1785037.00332366,-3828024.20699325,5033678.0357348,0.146521391566821
2111878.69162513,-3657881.1933168,5033678.0357348,0
2422647.7078961,-3459899.49507016,5033678.0357348,0
2714978.9122753,-3235585.87252161,5033678.0357348,0
2986647.487783,-2986647.487783,5033678.0357348,0
3235585.87252161,-2714978.9122753,5033678.0357348,0
3459899.49507016,-2422647.7078961,5033678.0357348,0
3657881.1933168,-2111878.69162513,5033678.0357348,0
3828024.20699324,-1785037.00332367,5033678.0357348,0
3969033.64503026,-1444610.1055921,5033678.0357348,0
4079836.34046055,-1093188.85267755,5033678.0357348,0
4159589.0178674,-733447.772508648,5033678.0357348,0
4628717.70949253,404960.326242277,4646398.6591768,0
4575809.42314284,806838.65988012,4646398.6591768,0
4488076.46413377,1202576.46413377,4646398.6591768,0
4366186.53325798,1589161.93535985,4646398.6591768,0
4211067.28648859,1963652.92469562,4646398.6591768,0
4023899.27495707,2323199.3295884,4646398.6591768,0
3806106.96024631,2665064.78479691,4646398.6591768,0
3559347.87337786,2986647.487783,4646398.6591768,0
3285500,3285500,4646398.6591768,0
2986647.487783,3559347.87337786,4646398.6591768,0
2665064.78479691,3806106.96024631,4646398.6591768,0
2323199.3295884,4023899.27495707,4646398.6591768,0
1963652.92469562,4211067.28648859,4646398.6591768,0
1589161.93535985,4366186.53325798,4646398.6591768,0.539489047530477
1202576.46413377,4488076.46413377,4646398.6591768,1
806838.659880121,4575809.42314284,4646398.6591768,1
404960.326242278,4628717.70949253,4646398.6591768,1
2.84509862276171e-10,4646398.6591768,4646398.6591768,1
-404960.326242277,4628717.70949253,4646398.6591768,1
-806838.65988012,4575809.42314284,4646398.6591768,1
-1202576.46413377,4488076.46413377,4646398.6591768,1
-1589161.93535985,4366186.53325798,4646398.6591768,1
-1963652.92469562,4211067.28648859,4646398.6591768,1
-2323199.3295884,4023899.27495707,4646398.6591768,1
-2665064.78479691,3806106.96024631,4646398.6591768,1
-2986647.487783,3559347.87337786,4646398.6591768,1
-3285500,3285500,4646398.6591768,1
-3559347.87337786,2986647.487783,4646398.6591768,1
-3806106.96024631,2665064.78479691,4646398.6591768,1
-4023899.27495707,2323199.3295884,4646398.6591768,1
-4211067.28648859,1963652.92469562,4646398.6591768,1
-4366186.53325798,1589161.93535985,4646398.6591768,1
-4488076.46413377,1202576.46413377,4646398.6591768,1
-4575809.42314284,806838.659880122,4646398.6591768,1
-4628717.70949253,404960.326242277,4646398.6591768,1
-4646398.6591768,5.69019724552343e-10,4646398.6591768,1
-4628717.70949253,-404960.326242276,4646398.6591768,1
-4575809.42314284,-806838.659880119,4646398.6591768,1
-4488076.46413377,-1202576.46413377,4646398.6591768,1
-4366186.53325798,-1589161.93535984,4646398.6591768,1
-4211067.28648859,-1963652.92469562,4646398.6591768,1
-4023899.27495707,-2323199.3295884,4646398.6591768,1
-3806106.96024631,-2665064.78479691,4646398.6591768,1
-3559347.87337786,-2986647.487783,4646398.6591768,1
-3285500,-3285500,4646398.6591768,1
-2986647.487783,-3559347.87337786,4646398.6591768,1
-2665064.78479691,-3806106.96024631,4646398.6591768,1
-2323199.3295884,-4023899.27495706,4646398.6591768,1
-1963652.92469562,-4211067.28648859,4646398.6591768,1
-1589161.93535985,-4366186.53325798,4646398.6591768,1
-1202576.46413377,-4488076.46413377,4646398.6591768,1
-806838.65988012,-4575809.42314284,4646398.6591768,1
-404960.326242278,-4628717.70949253,4646398.6591768,1
-8.53529586828514e-10,-4646398.6591768,4646398.6591768,1
404960.326242276,-4628717.70949253,4646398.6591768,1
806838.659880119,-4575809.42314284,4646398.6591768,1
1202576.46413377,-4488076.46413377,4646398.6591768,1
1589161.93535984,-4366186.53325798,4646398.6591768,0.539489047530483
1963652.92469561,-4211067.28648859,4646398.6591768,0
2323199.3295884,-4023899.27495707,4646398.6591768,0
2665064.78479691,-3806106.96024631,4646398.6591768,0
2986647.487783,-3559347.87337786,4646398.6591768,0
3285500,-3285500,4646398.6591768,0
3559347.87337786,-2986647.487783,4646398.6591768,0
3806106.96024631,-2665064.78479691,4646398.6591768,0
4023899.27495706,-2323199.3295884,4646398.6591768,0
4211067.28648859,-1963652.92469562,4646398.6591768,0
4366186.53325798,-1589161.93535985,4646398.6591768,0
4488076.46413377,-1202576.46413377,4646398.6591768,0
4575809.42314284,-806838.659880121,4646398.6591768,0
5014523.37109988,438713.94795704,4223757.38325025,0
4957205.1557589,874089.017867402,4223757.38325025,0
4862159.61594028,1302811.74256241,4223757.38325025,0
4730110.1055921,1721619.28323729,4223757.38325025,0
4562061.6012218,2127324.26162458,4223757.38325025,0
4359293.05341809,2516839.0178674,4223757.38325025,0
4123347.65326476,2887199.1094753,4223757.38325025,0
3856021.0877247,3235585.87252161,4223757.38325025,0
3559347.87337786,3559347.87337786,4223757.38325025,0
3235585.87252161,3856021.0877247,4223757.38325025,0
2887199.1094753,4123347.65326476,4223757.38325025,0
2516839.0178674,4359293.05341809,4223757.38325025,0
2127324.26162458,4562061.6012218,4223757.38325025,0
1721619.28323729,4730110.1055921,4223757.38325025,0.264626078723575
1302811.74256241,4862159.61594028,4223757.38325025,1
874089.017867403,4957205.1557589,4223757.38325025,1
438713.947957041,5014523.37109988,4223757.38325025,1
3.08223884720048e-10,5033678.0357348,4223757.38325025,1
-438713.947957039,5014523.37109988,4223757.38325025,1
-874089.017867402,4957205.1557589,4223757.38325025,1
-1302811.74256241,4862159.61594028,4223757.38325025,1
-1721619.28323729,4730110.1055921,4223757.38325025,1
-2127324.26162458,4562061.6012218,4223757.38325025,1
-2516839.0178674,4359293.05341809,4223757.38325025,1
-2887199.1094753,4123347.65326476,4223757.38325025,1
-3235585.87252161,3856021.0877247,4223757.38325025,1
-3559347.87337786,3559347.87337786,4223757.38325025,1
-3856021.0877247,3235585.87252161,4223757.38325025,1
-4123347.65326476,2887199.1094753,4223757.38325025,1
-4359293.05341809,2516839.0178674,4223757.38325025,1
-4562061.6012218,2127324.26162458,4223757.38325025,1
-4730110.1055921,1721619.28323729,4223757.38325025,1
-4862159.61594027,1302811.74256242,4223757.38325025,1
-4957205.1557589,874089.017867404,4223757.38325025,1
-5014523.37109988,438713.94795704,4223757.38325025,1
-5033678.0357348,6.16447769440096e-10,4223757.38325025,1
-5014523.37109988,-438713.947957039,4223757.38325025,1
-4957205.1557589,-874089.017867401,4223757.38325025,1
-4862159.61594028,-1302811.74256241,4223757.38325025,1
-4730110.1055921,-1721619.28323729,4223757.38325025,1
-4562061.6012218,-2127324.26162458,4223757.38325025,1
-4359293.0534181,-2516839.0178674,4223757.38325025,1
-4123347.65326476,-2887199.1094753,4223757.38325025,1
-3856021.0877247,-3235585.87252161,4223757.38325025,1
-3559347.87337786,-3559347.87337786,4223757.38325025,1
-3235585.87252161,-3856021.0877247,4223757.38325025,1
-2887199.1094753,-4123347.65326476,4223757.38325025,1
-2516839.0178674,-4359293.05341809,4223757.38325025,1
-2127324.26162458,-4562061.6012218,4223757.38325025,1
-1721619.28323729,-4730110.1055921,4223757.38325025,1
-1302811.74256241,-4862159.61594028,4223757.38325025,1
-874089.017867402,-4957205.1557589,4223757.38325025,1
-438713.94795704,-5014523.37109988,4223757.38325025,1
-9.24671654160145e-10,-5033678.0357348,4223757.38325025,1
438713.947957038,-5014523.37109988,4223757.38325025,1
874089.0178674,-4957205.1557589,4223757.38325025,1
1302811.74256241,-4862159.61594028,4223757.38325025,1
1721619.28323729,-4730110.1055921,4223757.38325025,0.264626078723581
2127324.26162458,-4562061.6012218,4223757.38325025,0
2516839.0178674,-4359293.05341809,4223757.38325025,0
2887199.1094753,-4123347.65326476,4223757.38325025,0
3235585.87252161,-3856021.0877247,4223757.38325025,0
3559347.87337786,-3559347.87337786,4223757.38325025,0
3856021.0877247,-3235585.87252161,4223757.38325025,0
4123347.65326476,-2887199.1094753,4223757.38325025,0
4359293.05341809,-2516839.0178674,4223757.38325025,0
4562061.6012218,-2127324.26162458,4223757.38325025,0
4730110.1055921,-1721619.28323729,4223757.38325025,0
4862159.61594028,-1302811.74256241,4223757.38325025,0
4957205.1557589,-874089.017867403,4223757.38325025,0
5362165.48200118,469128.691625125,3768970.76326272,0
5300873.56389732,934687.030639334,3768970.76326272,0
5199238.79721723,1393131.83697092,3768970.76326272,0
5058034.6839041,1840974.06882715,3768970.76326272,0
4878335.87252161,2274805.37640907,3768970.76326272,0
4661509.9795295,2691324.04151148,3768970.76326272,0
4409207.18089648,3087360.1055921,3768970.76326272,0
4123347.65326476,3459899.49507016,3768970.76326272,0
3806106.96024631,3806106.96024631,3768970.76326272,0
3459899.49507017,4123347.65326476,3768970.76326272,0
3087360.1055921,4409207.18089648,3768970.76326272,0
2691324.04151148,4661509.9795295,3768970.76326272,0
2274805.37640907,4878335.87252161,3768970.76326272,0
1840974.06882715,5058034.6839041,3768970.76326272,0.0595946710136648
1393131.83697092,5199238.79721723,3768970.76326272,0.908906521809406
934687.030639334,5300873.56389732,3768970.76326272,1
469128.691625126,5362165.48200118,3768970.76326272,1
3.29592137290536e-10,5382648.08302297,3768970.76326272,1
-469128.691625124,5362165.48200118,3768970.76326272,1
-934687.030639334,5300873.56389732,3768970.76326272,1
-1393131.83697092,5199238.79721723,3768970.76326272,1
-1840974.06882715,5058034.6839041,3768970.76326272,1
-2274805.37640907,4878335.87252161,3768970.76326272,1
-2691324.04151148,4661509.9795295,3768970.76326272,1
-3087360.1055921,4409207.18089649,3768970.76326272,1
-3459899.49507017,4123347.65326476,3768970.76326272,1
-3806106.96024631,3806106.96024631,3768970.76326272,1
-4123347.65326476,3459899.49507017,3768970.76326272,1
-4409207.18089648,3087360.1055921,3768970.76326272,1
-4661509.9795295,2691324.04151148,3768970.76326272,1
-4878335.87252161,2274805.37640907,3768970.76326272,1
-5058034.6839041,1840974.06882715,3768970.76326272,1
-5199238.79721723,1393131.83697092,3768970.76326272,1
-5300873.56389732,934687.030639336,3768970.76326272,1
-5362165.48200118,469128.691625125,3768970.76326272,1
-5382648.08302297,6.59184274581071e-10,3768970.76326272,1
-5362165.48200118,-469128.691625124,3768970.76326272,1
-5300873.56389732,-934687.030639332,3768970.76326272,1
-5199238.79721723,-1393131.83697092,3768970.76326272,1
-5058034.6839041,-1840974.06882715,3768970.76326272,1
-4878335.87252161,-2274805.37640907,3768970.76326272,1
-4661509.9795295,-2691324.04151148,3768970.76326272,1
-4409207.18089649,-3087360.1055921,3768970.76326272,1
-4123347.65326476,-3459899.49507016,3768970.76326272,1
-3806106.96024631,-3806106.96024631,3768970.76326272,1
-3459899.49507017,-4123347.65326476,3768970.76326272,1
-3087360.1055921,-4409207.18089648,3768970.76326272,1
-2691324.04151148,-4661509.9795295,3768970.76326272,1
-2274805.37640908,-4878335.87252161,3768970.76326272,1
-1840974.06882715,-5058034.68390409,3768970.76326272,1
-1393131.83697092,-5199238.79721723,3768970.76326272,1
-934687.030639334,-5300873.56389732,3768970.76326272,1
-469128.691625125,-5362165.48200118,3768970.76326272,1
-9.88776411871607e-10,-5382648.08302297,3768970.76326272,1
469128.691625123,-5362165.48200118,3768970.76326272,1
934687.030639332,-5300873.56389732,3768970.76326272,1
1393131.83697092,-5199238.79721723,3768970.76326272,0.908906521809412
1840974.06882715,-5058034.6839041,3768970.76326272,0.0595946710136668
2274805.37640907,-4878335.87252161,3768970.76326272,0
2691324.04151148,-4661509.9795295,3768970.76326272,0
3087360.1055921,-4409207.18089648,3768970.76326272,0
3459899.49507016,-4123347.65326476,3768970.76326272,0
3806106.96024631,-3806106.96024631,3768970.76326272,0
4123347.65326476,-3459899.49507017,3768970.76326272,0
4409207.18089648,-3087360.1055921,3768970.76326272,0
4661509.9795295,-2691324.04151148,3768970.76326272,0
4878335.87252161,-2274805.37640908,3768970.76326272,0
5058034.68390409,-1840974.06882715,3768970.76326272,0
5199238.79721723,-1393131.83697092,3768970.76326272,0
5300873.56389732,-934687.030639334,3768970.76326272,0
5668998.2758204,495973.082682294,3285500,0
5604199.1234595,988171.51072864,3285500,0
5496748.63186114,1472849.35690407,3285500,0
5347464.56414673,1946317.9301427,3285500,0
5157483.06221179,2404973.84871405,3285500,0
4928250,2845326.46413377,3285500,0
4661509.9795295,3264024.42710634,3285500,0
4359293.05341809,3657881.1933168,3285500,0
4023899.27495707,4023899.27495707,3285500,0
3657881.1933168,4359293.05341809,3285500,0
3264024.42710634,4661509.9795295,3285500,0
2845326.46413377,4928250,3285500,0
2404973.84871405,5157483.06221179,3285500,0
1946317.9301427,5347464.56414673,3285500,0
1472849.35690407,5496748.63186114,3285500,0.773992466443593
988171.510728641,5604199.1234595,3285500,1
495973.082682295,5668998.2758204,3285500,1
3.48451994683068e-10,5690652.92826755,3285500,1
-495973.082682293,5668998.2758204,3285500,1
-988171.51072864,5604199.1234595,3285500,1
-1472849.35690407,5496748.63186114,3285500,1
-1946317.9301427,5347464.56414673,3285500,1
-2404973.84871405,5157483.06221179,3285500,1
-2845326.46413377,4928250,3285500,1
-3264024.42710634,4661509.9795295,3285500,1
-3657881.1933168,4359293.05341809,3285500,1
-4023899.27495707,4023899.27495707,3285500,1
-4359293.05341809,3657881.1933168,3285500,1
-4661509.9795295,3264024.42710635,3285500,1
-4928250,2845326.46413377,3285500,1
-5157483.06221179,2404973.84871405,3285500,1
-5347464.56414673,1946317.9301427,3285500,1
-5496748.63186114,1472849.35690407,3285500,1
-5604199.1234595,988171.510728642,3285500,1
-5668998.2758204,495973.082682294,3285500,1
-5690652.92826755,6.96903989366136e-10,3285500,1
-5668998.2758204,-495973.082682293,3285500,1
-5604199.1234595,-988171.510728638,3285500,1
-5496748.63186114,-1472849.35690407,3285500,1
-5347464.56414673,-1946317.9301427,3285500,1
-5157483.06221179,-2404973.84871405,3285500,1
-4928250,-2845326.46413377,3285500,1
-4661509.9795295,-3264024.42710634,3285500,1
-4359293.05341809,-3657881.1933168,3285500,1
-4023899.27495707,-4023899.27495707,3285500,1
-3657881.1933168,-4359293.05341809,3285500,1
-3264024.42710635,-4661509.9795295,3285500,1
-2845326.46413378,-4928250,3285500,1
-2404973.84871405,-5157483.06221179,3285500,1
-1946317.93014271,-5347464.56414673,3285500,1
-1472849.35690407,-5496748.63186114,3285500,1
-988171.51072864,-5604199.1234595,3285500,1
-495973.082682294,-5668998.2758204,3285500,1
-1.0453559840492e-09,-5690652.92826755,3285500,1
495973.082682292,-5668998.2758204,3285500,1
988171.510728638,-5604199.1234595,3285500,1
1472849.35690407,-5496748.63186114,3285500,0.773992466443595
1946317.9301427,-5347464.56414673,3285500,0
2404973.84871405,-5157483.06221179,3285500,0
2845326.46413377,-4928250,3285500,0
3264024.42710634,-4661509.9795295,3285500,0
3657881.1933168,-4359293.05341809,3285500,0
4023899.27495706,-4023899.27495707,3285500,0
4359293.05341809,-3657881.1933168,3285500,0
4661509.9795295,-3264024.42710635,3285500,0
4928250,-2845326.46413378,3285500,0
5157483.06221179,-2404973.84871405,3285500,0
5347464.56414673,-1946317.93014271,3285500,0
5496748.63186114,-1472849.35690407,3285500,0
5604199.1234595,-988171.51072864,3285500,0
5932686.56972587,519042.819103515,2777024.59789814,0
5864873.34378422,1034135.40894703,2777024.59789814,0
5752424.89038901,1541357.60390043,2777024.59789814,0
5596197.01016883,2036849.13679097,2777024.59789814,0
